Company name,Symbol
Phsc Plc,PHSC
ETFS Metal Securities Ld,PHSP
Photo-Me International Plc,PHTM
Brighton Pier Group Plc (The),PIER
Produce Investments Plc,PIL
Pacific Industrial & Logistics REIT Plc,PILR
Plant Impact Plc,PIM
ETFS Hedged Commodity Securities Limited,PIMT
Pantheon International Participations Pl,PIN
Pipehawk Plc,PIP
Pires Investments Plc,PIRI
Park Group Plc,PKG
Plastics Capital Plc,PLA
Plaza Centers N.V.,PLAZ
Perpetual Income and Growth Investment T,PLI
Polemos Plc,PLMO
Polypipe Group Plc,PLP
ETFS Commodity Securities Limited,PLTM
Plus500 Ltd,PLUS
Public Joint Stock Company Polyus,PLZA
Public Joint Stock Company Polyus,PLZB
Public Joint Stock Company Polyus,PLZL
Pme African Infrastructure Opportunities,PMEA
Parkmead Group [The] Plc,PMG
Papua Mining Plc,PML
Premier Oil Plc,PMO
Premier Oil Plc,PMO1
Portmeirion Group Plc,PMP
ETFS Hedged Commodity Securities Limited,PNGA
Personal Assets Trust Plc,PNL
Pennon Group Plc,PNN
Panther Securities Plc,PNS
Petropavlovsk Plc,POG
Polo Resources Limited,POL
Polar Capital Holdings Plc,POLR
Polarean Imaging Plc,POLX
Polymetal International Plc,POLY
Plexus Holdings Plc,POS
Paddy Power Betfair Plc,PPB
President Petroleum Company Plc,PPC
Plutus Powergen Plc,PPG
Pphe Hotel Group Limited,PPH
Prophotonix Limited,PPIX
ETFS Hedged Commodity Securities Limited,PPMT
Pennpetro Energy Plc,PPP
Proton Power Systems Plc,PPS
Premier African Minerals,PREM
Pressure Technologies Plc,PRES
Vaneck Vectors Ucits ETFS Plc,PRF
Source Markets II Plc,PRFD
Primorus Investments Plc,PRIM
Proteome Sciences Plc,PRM
Proxama Plc,PROX
Prime People Plc,PRP
Paternoster Resources Plc,PRS
Blue Prism Group Plc,PRSM
Prs REIT (The) Plc,PRSR
Puretech Health Plc,PRTC
Prudential Plc,PRU
Powershares Glbal Funds,PRUS
Porvair Plc,PRV
Phoenix Spree Deutschlan,PSDL
Powershares Glbal Funds Ireland Plc,PSES
Pershing Square Holdings Ltd,PSH
Photonstar Led Group Plc,PSL
Persimmon Plc,PSN
Pearson Plc,PSON
Powershares Glbal Funds Ireland Plc,PSRE
Powershares Glbal Funds Ireland Plc,PSRF
Powershares Glbal Funds Ireland Plc,PSRM
Powershares Glbal Funds Ireland Plc,PSRU
Powershares Glbal Funds Ireland Plc,PSRW
ETFS Hedged Commodity Securities Limited,PSVR
Powershares Glbal Funds Ireland Plc,PSWC
Porta Communications Plc,PTCM
Pittards Plc,PTD
Playtech Limited,PTEC
Phaunos Timber Fund Limited,PTF
FTSE Portugal Government,PTGOV01
Petroneft Resources Plc,PTR
Pelatro Plc,PTRO
Premier Technical Servic,PTSG
Parity Group Plc,PTY
Source Markets II Plc,PUIG
Puma Vct 9 Plc,PUM9
Purecircle Limited,PURE
Purplebricks Group Plc,PURP
ETFS Foreign Exchange Li,PUS3
ETFS Foreign Exchange Limited,PUS5
Pv Crystalox Solar Plc,PVCS
Premier Veterinary Group,PVG
Proven Vct Plc,PVN
Providence Resources Plc,PVR
Prospex Oil and Gas Plc,PXOG
Provexis Plc,PXS
Physiomics Plc,PYC
Pz Cussons Plc,PZC
Ftse/Xinhua Hong Kong In,QDII1
Ishares II Plc,QDIV
Quadrise Fuels International Plc,QFI
Qannas Investments Limited,QIL
qinetiq group ord gbp0,QQ
Boost Issuer Public Limi,QQQ3
Boost Issuer Public Limi,QQQS
Quarto Group Incorporated,QRT
Quartix Holdings Plc,QTX
Pimco Fixed Income Source ETFS Plc,QUID
Quiz Plc,QUIZ
Quixant Plc,QXT
FTSE Epra/Nareit Eurozone Capped Index N,R0EU
FTSE E/N Deexukcap,R0UK
Russell 1000 Comprehensive Factor Index,R1CPF
Russell 1000 Pure Domestic Exposure Inde,R1DE
Russell 1000 Domestic Exposure Net,R1DEN
Russell 1000 Enhanced Value Equal Weight,R1EVEW
Russell 1000 Momentum Factor Index,R1FPMF
Russell 1000 Quality Factor Index,R1FQF
Russell 1000 Size Factor Index,R1FSF
Russell 1000 Value Factor Index,R1FVAF
Russell 1000 Volatility Factor Index,R1FVF
Russell 1000 Yield Factor Index,R1FYF
Russell 1000 Low Beta Equal Weight Index,R1LB
Russell 1000 Momentum Focused Factor Ind,R1MFF
Russell 1000 Momentum Focused Factor Net,R1MFFR
Russell 1000 Low Volatility Focused Fact,R1VFF
Russell 1000 Low Volatility Focused Fact,R1VFFR
Russell 1000 2Qual/Val 5% Capped Factor,R1VQQF
Russell 1000 2Qual/Val 5% Capped Factor,R1VQQFN
Russell 1000 Yield Focused Factor Index,R1YFF
Russell 1000 Yield Focused Factor Net Ta,R1YFFR
Russell 2000 Comprehensive Factor Index,R2CPF
SSGA SPDR ETFS Europe II,R2SC
SSGA SPDR ETFS Europe II,R2US
Reach4Entertainment Ente,R4E
Rathbone Brothers Plc,RAT
Reckitt Benckiser,RB
Reabold Resources Plc,RBD
Revolution Bars Group Pl,RBG
Robinson Plc,RBN
Ishares IV Plc,RBOD
Ishares IV Plc,RBOT
Royal Bank of Scotland Group Plc,RBS
Ishares IV Plc,RBTX
Rainbow Rare Earths Limited,RBW
Ricardo Plc,RCDO
Rothschilds Continuation Finance [C.I.],RCHA
Redcentric Plc,RCN
Rit Capital Partners Plc,RCP
Redefine International P.L.C.,RDI
Ranger Direct Lending Fu,RDL
Ranger Direct Lending Zdp Plc,RDLZ
Royal Dutch Shell Plc,RDSA
Royal Dutch Shell Plc,RDSB
Rosslyn Data Technologie,RDT
Redrow Plc,RDW
Source Markets Public Limited Company,RDXS
R.e.a. Holdings,RE
R.E.A. Holdings Plc,RE.B
React Group Plc,REAT
Record Plc,REC
Real Estate Credit Investments Pcc Limit,RECI
Redt Energy Plc,RED
Redde Plc,REDD
Redstoneconnect Plc,REDS
Redx Pharma Plc,REDX
Reed Elsevier Plc,REL
Reneuron Group Plc,RENE
Residential Secure Income Plc,RESI
Ramsdens Holdings Plc,RFX
The Real Good Food Company Plc,RGD
Regional REIT Limited,RGL
Regional REIT Zdp Plc,RGLZ
Regency Mines Plc,RGM
Ross Group Plc,RGP
Rhi Magnesita N.V.,RHIM
Redhall Group Plc,RHL
Richoux Group Plc,RIC
Ruffer Investment Company Ltd,RICA
Ricoh Co Ltd,RICO
Reliance Infrastructure,RIFS
Reliance Industries Limi,RIGD
Rights & Issues Investment Trust Plc,RIII
Rio Tinto Plc,RIO
FTSE Russia Iob Index,RIOB
Lyxor International Asse,RIOL
Lyxor International Asse,RIOU
Ishares IV Plc,RISE
River and Mercantile Gro,RIV
Rockhopper Exploration Plc,RKH
Ojsc Rostelecom,RKMD
Richland Resources Ltd,RLD
Real Estate Investors Plc,RLE
Realm Therapeutics Plc,RLM
RM Plc,RM
Rm2 International S.A.,RM2
Rasmala Plc,RMA
Rm Secured Direct Lending Plc,RMDC
Rm Secured Direct Lending Plc,RMDL
Rm Zdp Plc,RMDZ
Royal Mail Plc,RMG
Rambler Metals & Mining Plc,RMM
River and Mercantile UK,RMMC
Red Emperor Resources NL,RMP
Rightmove Plc,RMV
Rank Group Plc,RNK
Renold Plc,RNO
Renew Holdings Plc,RNWH
FTSE  Epra/Nareit Global,RNXGUS
Go Ucits ETF Solutions P,ROBE
Go Ucits ETF Solutions P,ROBG
Go Ucits ETF Solutions P,ROBO
Rotala Plc,ROL
Rotork Plc,ROR
Rose Petroleum Plc,ROSE
Ojsc Oc Rosneft,ROSN
RPC Group Plc,RPC
FTSE Epra/Nareit Developed Eurozone Net,RPDEU
Rps Group Plc,RPS
Regal Petroleum Plc,RPT
DB X-Trackers,RQFI
Randall & Quilter Investment Holdings Pl,RQIH
Rolls Royce Group,RR
Rockrose Energy Plc,RRE
Range Resources Limited,RRL
Red Rock Resources Plc,RRR
Randgold Resources Ld,RRS
Amundi ETF,RS2U
Rsa Insurance Group Plc,RSA
Rsa Insurance Group Plc,RSAB
Riverstone Energy Limite,RSE
Lyxor International Asse,RSGL
Restore Plc,RST
Lyxor International Asse,RSVL
Renishaw Plc,RSW
Rtc Group Plc,RTC
Rhythmone Plc,RTHM
Restaurant Group Plc,RTN
Rentokil Initial Plc,RTO
Etfx Fund Company Plc,RTWO
Etfx Fund Company Plc,RTWP
Source Markets Public Limited Company,RTYS
Lyxor International Asse,RU2K
Source Markets Public Limited Company,RUQR
Rurelec Plc,RUR
Raven Russia Ltd,RUS
Lyxor International Asse,RUS2
Iti Funds Ucits ETF Sicav,RUSB
Raven Russia Ltd,RUSC
Iti Funds Ucits ETF Sicav,RUSE
Lyxor International Asse,RUSG
Lyxor International Asse,RUSL
Raven Russia Ltd,RUSP
Lyxor International Asse,RUSU
Lyxor International Asse,RUSV
Raven Russia Ltd,RUSW
Robert Walters Plc,RWA
Renewi Plc,RWI
Rws Holdings Plc,RWS
Ryanair Holdings Plc,RYA
Source Markets Public Li,S100
Source Markets Public Li,S250
South32 Limited,S32
Source Markets Public Li,S400
Source Markets Public Li,S600
Ossiam Lux,S6EW
Source Markets Public Li,S7XP
M&C Saatchi Plc,SAA
Ishares Vi Plc (The Comp,SAAA
ETFS Foreign Exchange Limited,SAD
Safeland Plc,SAF
Safestore Holdings Plc,SAFE
Sagentia Group Plc,SAG
Saga Plc,SAGA
Ishares III Plc,SAGG
Spaceandpeople Plc,SAL
ETFS Commodity Securities Limited,SALU
Salvarx Group Plc,SALV
Santander UK Plc,SAN
Santander UK Plc,SANB
ETFS Foreign Exchange Li,SAP3
South African Property Opportunities Plc,SAPO
Sareum Holdings Plc,SAR
Satellite Solutions Worl,SAT
ETFS Foreign Exchange Li,SAU3
ETFS Foreign Exchange Limited,SAUP
Ishares III Plc,SAUS
Savannah Resources Plc,SAV
Savannah Petroleum Plc,SAVP
UBS ETF,SBEG
UBS ETF,SBEM
Sberbank of Russia,SBER
State Bank of India,SBID
Source Markets Public Li,SBIO
The Simplybiz Group Plc,SBIZ
Sabre Insurance Group Plc,SBRE
ETFS Commodity Securities Limited,SBRT
Sainsbury [J] Plc,SBRY
Skinbiotherapeutics Plc,SBTX
ETFS Commodity Securities Limited,SBUL
Powershares Glbal Funds,SBUY
societe generale acceptance nv call wts 15/12/06dj30 e0.001 usd13000 c,SC13
societe generale acceptance nv put wts 15/12/06n100 e0.01 usd1700 c,SC16
Sga Societe Generale Acc,SC19
societe generale acceptance nv put wts 19/6/06mcum6 e0.001 usd4250 c,SC22
societe generale acceptance nv call wts 15/12/06s946 e0.01 usd1000 c,SC23
societe generale acceptance nv put wts 15/12/06s946 e0.01 usd1000 c,SC24
ETFS Foreign Exchange Limited,SCAD
Scottish American Investment Co. Plc,SCAM
FTSE Developed Small Cap,SCDN
FTSE Small Cap Net Chf I,SCDNCH
FTSE Small Cap Net EUR I,SCDNEU
FTSE Small Cap Net GBP I,SCDNUK
ETFS Foreign Exchange Limited,SCDP
Surface Transforms Plc,SCE
Schroder Income Growth Fund Plc,SCF
ETFS Commodity Securities Limited,SCFE
Sealand Capital Galaxy Limited,SCGL
Safecharge International,SCH
ETFS Foreign Exchange Limited,SCHF
Scholium Group Plc,SCHO
Scottish Investment Trust Plc,SCIN
Schlumberger Ld,SCL
Scancell Holdings Plc,SCLP
ETFS Foreign Exchange Limited,SCNY
ETFS Commodity Securities Limited,SCOC
ETFS Foreign Exchange Li,SCOM
ETFS Commodity Securities Limited,SCOP
ETFS Commodity Securities Limited,SCOR
Schroder UK Mid Cap Fund Plc,SCP
Scapa Group Plc,SCPA
Scs Group Plc,SCS
Softcat Plc,SCT
ETFS Commodity Securities Limited,SCTO
FTSE Dev Small Cap Ex No,SD12
FTSE Dev Europe Small CA,SD13
Sga Societe Generale Acc,SD22
Sga Societe Generale Acc,SD64
Ishares V Public Limited Company,SDEU
Ishares IV Plc,SDHG
Ishares IV Plc,SDHY
Scientific Digital Imaging Plc,SDI
Ishares IV Plc,SDIA
Ishares IV Plc,SDIG
Sdl Plc,SDL
Stadium Group Plc,SDM
Schroder Asiapacific Fund Plc,SDP
Schroders Plc,SDR
Schroders Plc,SDRC
Superdry Plc,SDRY
Schroder UK Growth Fund Plc,SDU
Small Companies Dividend Trust Plc,SDV
Sdv 2025 Zdp Plc,SDVP
Sdx Energy Inc.,SDX
Speedy Hire Plc,SDY
Ishares III Plc,SE15
Sga Societe Generale Acc,SE91
Ishares III Plc,SEAG
Strategic Equity Capital Plc,SEC
Sec S.P.A.,SECG
Ishares V Public Limited Company,SEDY
Seeing Machines Limited,SEE
Shefa Yamim (A.T.M.) Ltd,SEFA
Ishares III Plc,SEGA
Ishares III Plc,SEMA
Ishares II Plc,SEMB
Ishares III Plc,SEML
Seplat Petroleum Develop,SEPL
Sequoia Economic Infrast,SEQI
Schroder European Real Estate Investment,SERE
ETFS Foreign Exchange Li,SEU3
SSGA SPDR ETFS Europe I,SEUC
SSGA SPDR ETFS Europe I,SEUE
ETFS Foreign Exchange Limited,SEUP
ETFS Foreign Exchange Limited,SEUR
Sterling Energy Plc,SEY
Sga Societe Generale Acc,SF76
Safestyle UK Plc,SFE
Sagicor Financial Corporation,SFI
Severfield-Rowen Plc,SFR
Sga Societe Generale Acc,SG01
Sga Societe Generale Acc,SG02
Sga Societe Generale Acc,SG05
Sg Issuer,SG06
Sg Issuer,SG18
ETFS Commodity Securities Limited,SGAS
ETFS Foreign Exchange Li,SGB3
ETFS Foreign Exchange Li,SGBB
ETFS Foreign Exchange Limited,SGBP
ETFS Metal Securities Ld,SGBS
ETFS Metal Securities Limited,SGBX
Stagecoach Group Plc,SGC
Sage Group Plc,SGE
Ishares III Plc,SGEA
Scotgems Plc,SGEM
Ojsc Surgutneftegas,SGGD
Sga Societe Generale Acc,SGH1
Stanley Gibbons Group Plc,SGI
Ishares III Plc,SGIL
Source Physical Markets Plc,SGLD
Ishares Physical Metals Plc,SGLN
Ishares III Plc,SGLO
Source Physical Markets Plc,SGLP
Sigma Capital Group Plc,SGM
Multi Units Luxembourg,SGQD
Multi Units Luxembourg,SGQE
Multi Units Luxembourg,SGQG
Lyxor Index Fund,SGQJ
Multi Units Luxembourg,SGQL
Multi Units Luxembourg,SGQP
Multi Units Luxembourg,SGQX
Shore Capital Group Limited,SGR
Segro Plc,SGRO
FTSE SGX Asia Shariah 10,SGS100
Lyxor Index Fund,SGVB
Lyxor Index Fund,SGVL
Scotgold Resources Limited,SGZ
Shaftesbury Plc,SHB
ETFS Commodity Securities Limited,SHEA
Shanta Gold Limited,SHG
Safe Harbour Holdings Plc,SHH
Sig Plc,SHI
Tufton Oceanic Assets Limited,SHIP
Shoe Zone Plc,SHOE
Shire Plc,SHP
Share Plc,SHRE
Shires Income Plc,SHRS
Ishares Plc,SHYG
Ishares II Plc,SHYU
ETFS Commodity Securities Limited,SI3L
ETFS Commodity Securities Limited,SI3S
Soco International Plc,SIA
Sherborne Investors (Gue,SIGB
Sherborne Investors (Guernsey) C Limited,SIGC
Seneca Global Income & G,SIGT
Symphony International Holdings Ld,SIHL
Simigon Ltd.,SIM
ETFS Commodity Securities Limited,SIME
ETFS Foreign Exchange Limited,SINR
Secure Income REIT Plc,SIR
Science In Sport Plc,SIS
Sanditon Investment Trus,SIT
St. Ives Plc,SIV
600 Group Plc,SIXH
Schroder Japan Growth Fund Plc,SJG
SSGA SPDR ETFS Europe I,SJNK
ETFS Foreign Exchange Li,SJP3
Ishares III Plc,SJPA
FTSE Shariah Japan 100 Index,SJPN
FTSE Japan 100 Shariah Index USD,SJPNU
ETFS Foreign Exchange Limited,SJPP
ETFS Foreign Exchange Limited,SJPY
Smurfit Kappa Group Plc,SKG
ETFS Foreign Exchange Limited,SKGB
Integumen Plc,SKIN
Sk Telecom Co Ld,SKMD
British Sky Broadcasting,SKY
SOCIETE GENERALE ACCEPTANCE NV CALL WTS 17/12/10(HANG SENG)HKD11000,SL36
SOCIETE GENERALE ACCEPTANCE NV CALL WTS 20/6/08 F100 E0.001 GBP6700 C,SL53
Standard Life Plc,SLA
ETFS Commodity Securities Limited,SLCT
ETFS Commodity Securities Limited,SLEA
Standard Life Equity Income Trust Plc,SLET
ETFS Commodity Securities Limited,SLHO
Standard Life Investments Property Incom,SLI
Silence Therapeutics Plc,SLN
Slingsby [H.C.] Plc,SLNG
Sylvania Platinum Limited,SLP
Standard Life Private Equity Trust Plc,SLPE
FTSE Japan Large Cap Sup,SLQJPLL2
FTSE Japan Large Cap Sup,SLQJPLL3
FTSE Japan Large Cap Sup,SLQJPLS1
FTSE Japan Large Cap Sup,SLQJPLS2
FTSE Japan Large Cap Sup,SLQJPLS3
FTSE Spain Super Liquid,SLQSPL2X
FTSE Spain Super Liquid,SLQSPL3X
FTSE Spain Super Liquid,SLQSPS1X
FTSE Spain Super Liquid,SLQSPS2X
FTSE Spain Super Liquid,SLQSPS3X
FTSE UK Mid Cap Super Li,SLQUKML2
FTSE UK Mid Cap Super Li,SLQUKML3
FTSE UK Mid Cap Super Li,SLQUKML4
FTSE UK Mid Cap Super Li,SLQUKMS1
FTSE UK Mid Cap Super Li,SLQUKMS2
FTSE UK Mid Cap Super Li,SLQUKMS3
FTSE USA Large Cap Super,SLQUSL2
FTSE USA Large Cap Super,SLQUSL3
FTSE USA Large Cap Super,SLQUSL4
FTSE USA Large Cap Super,SLQUSS1
FTSE USA Large Cap Super,SLQUSS2
FTSE USA Large Cap Super,SLQUSS3
Standard Life UK Smaller Companies Trust,SLS
ETFS Commodity Securities Limited,SLVR
Ishares Plc,SLXX
Ishares IV Plc,SMBS
Smith [Ds] Plc,SMDS
Ishares III Plc,SMEA
Source Markets Public Limited Company,SMEU
Twentyfour Select Monthl,SMIF
Smiths Group Plc,SMIN
Smart [J.] & Co. [Contractors] Plc,SMJ
Strategic Minerals Plc,SML
Shariah Multinationals 1,SMN1
St.Modwen Properties Plc,SMP
St.Modwen Properties Plc,SMP1
Smart Metering Systems Plc,SMS
Samsung Electronics Co L,SMSD
Samsung Electronics Co L,SMSN
Scottish Mortgage Investment Trust Plc,SMT
Lyxor Index Fund,SMTC
Summit Germany Limited,SMTG
Wh Smith Plc,SMWH
FTSE Smallcap,SMX
FTSE Smallcap [Exit],SMXX
Smith & Nephew,SN
Sanderson Group Plc,SND
Synairgen Plc,SNG
ETFS Commodity Securities Limited,SNGA
Societatea Nationala De,SNGR
ETFS Commodity Securities Limited,SNIK
Sanne Group Plc,SNN
China Petroleum & Chemic,SNP
Senior Plc,SNR
Sabien Technology Group Plc,SNT
Synectics Plc,SNX
ETFS Foreign Exchange Limited,SNZD
ETFS Foreign Exchange Limited,SNZP
Salt Lake Potash Limited,SO4
Statpro Group Plc,SOG
Triple Point Social Housing REIT Plc,SOHC
Triple Point Social Housing REIT Plc,SOHO
Schroder Oriental Income Fund Limited,SOI
ETFS Commodity Securities Limited,SOIL
Solgold Plc,SOLG
Solid State Plc,SOLI
Solo Oil Plc,SOLO
Somero Enterprise Inc.,SOM
Spinnaker Opportunities Plc,SOP
Sophos Group Plc,SOPH
Sosandar Plc,SOS
Sound Oil Plc,SOU
ETFS Commodity Securities Limited,SOYB
ETFS Commodity Securities Limited,SOYO
Multi Units Luxembourg,SP5L
1Spatial Plc,SPA
Ishares V Public Limited Company,SPAG
Source Physical Markets Plc,SPAL
Source Physical Markets,SPAP
Sports Direct International Plc,SPD
Spdi Secure Property Dev,SPDI
Ishares Physical Metals Plc,SPDM
Sopheon Plc,SPE
ETFS Commodity Securities Limited,SPET
Ishares V Public Limited Company,SPGP
Sinclair Is Pharma Plc,SPH
Spire Healthcare Group P,SPI
ETFS Commodity Securities Limited,SPLA
Ishares Physical Metals Plc,SPLT
Ishares Vi Plc,SPMD
Ishares Vi Plc (The Comp,SPMV
Sportech Plc,SPO
Ishares V Public Limited Company,SPOG
Ishares V Public Limited Company,SPOL
ST Peter Port Capital Limited,SPPC
Source Physical Markets,SPPP
Source Physical Markets Plc,SPPT
Springfield Properties Plc,SPR
Sprue Aegis Plc,SPRP
Spectra Systems Corporation,SPSC
Spectra Systems Corporation,SPSY
Spirent Communications Plc,SPT
Powershares Glbal Funds,SPVG
Spirax-Sarco Engineering Plc,SPX
SSGA SPDR ETFS Europe I,SPX5
Ishares III Plc,SPXJ
Source Markets Public Li,SPXP
Source Markets Public Limited Company,SPXS
SSGA SPDR ETFS Europe I,SPY4
SSGA SPDR ETFS Europe I,SPY5
Sqn Asset Finance Income,SQN
Sqn Asset Finance Income Fund Limited,SQNX
Serica Energy Plc,SQZ
Serabi Gold Plc,SRB
Sigmaroc Plc,SRC
Sirius Real Estate Ld,SRE
Schroder Real Estate Investment Trust Li,SREI
Sunrise Resources Plc,SRES
Spitfire Oil Limited,SRO
Saffron Energy Plc,SRON
Serco Group Plc,SRP
Ishares III Plc,SRSA
Sirius Petroleum Plc,SRSP
Software Radio Technology Plc,SRT
FTSE Global Small Cap Ex,SS03
FTSE Europe Small Cap In,SS07
FTSE Europe Small Cap Ex,SS08
FTSE Asia Pacific Small,SS09
Sistema Jsfc,SSA
Ishares V Public Limited Company,SSAC
Sse Plc,SSE
ETFS Foreign Exchange Limited,SSEK
ETFS Foreign Exchange Limited,SSEP
Pimco Fixed Income Sourc,SSHY
Sqn Secured Income Fund Plc,SSIF
ETFS Commodity Securities Limited,SSIL
Ishares Physical Metals Plc,SSLN
Source Physical Markets Plc,SSLV
ETFS Commodity Securities Limited,SSOB
Ssp Group Plc,SSPG
Scottish Oriental Smaller Companies Trus,SST
Safestay Plc,SSTY
ETFS Commodity Securities Limited,SSUG
Ishares III Plc,SSXF
Scisys Plc,SSY
ETFS Commodity Securities Limited,SSYO
Standard Chartered Plc,STAB
Standard Chartered Plc,STAC
Staffline Group Plc,STAF
Multi Units Luxembourg,STAG
Standard Chartered Plc,STAN
Starcom Plc,STAR
Multi Units Luxembourg,STAW
Secure Trust Bank Plc,STB
Stock Spirits Group Plc,STCK
Steppe Cement Ltd,STCM
Stewart & Wight Plc,STE
Pimco Fixed Income Source ETFS Plc,STEA
Stellar Diamonds Plc,STEL
Pimco Fixed Income Sourc,STHE
Sthree Plc,STHR
Pimco Fixed Income Source ETFS Plc,STHS
Pimco Fixed Income Source ETFS Plc,STHY
Stratex International Plc,STI
STI 2X Daily Leverage Index,STIL2X
STI 3X Daily Leverage Index,STIL3X
STI Daily Short Index,STIS1X
STI 2X Daily Short Index,STIS2X
STI 3X Daily Short Index,STIS3X
St. James's Place Plc,STJ
Stilo International Plc,STL
Stm Group PC,STM
Stobart Group Ld,STOB
Stride Gaming Plc,STR
Stirling Industries Plc,STRL
Securities Trust of Scotland Plc,STS
Lyxor Index Fund,STUB
Stv Group Plc,STVG
Shield Therapeutics Plc,STX
Pimco Fixed Income Sourc,STYC
Ishares II Plc,SUAG
Ishares IV Plc,SUAS
ETFS Foreign Exchange Limited,SUD5
Ishares IV Plc,SUES
ETFS Commodity Securities Limited,SUGA
Sutton Harbour Holdings Plc,SUH
Ishares IV Plc,SUJA
Ishares IV Plc,SUJP
Ishares IV Plc,SUJS
Boost Issuer Public Limi,SUK1
Go Ucits ETF Solutions P,SUK2
SSGA SPDR ETFS Europe II,SUKC
Summit Corporation Plc,SUMM
Sumo Group Plc,SUMO
Surgical Innovations Group Plc,SUN
ETFS Foreign Exchange Li,SUP3
ETFS Foreign Exchange Limited,SUP5
Supermarket Income REIT Plc,SUPR
Sure Ventures Plc,SURE
S & U Plc,SUS
ETFS Foreign Exchange Li,SUSB
SSGA SPDR ETFS Europe I,SUSC
SSGA SPDR ETFS Europe I,SUSD
Ishares II Plc,SUSE
Ishares IV Plc,SUSJ
Ishares IV Plc,SUSM
Ishares II Plc,SUSS
Ishares IV Plc,SUSW
Ishares IV Plc,SUUS
Ishares IV Plc,SUWS
Servoca Plc,SVCA
Starvest Plc,SVE
Svm UK Emerging Fund Plc,SVM
Savills Plc,SVS
Oao Severstal,SVST
Severn Trent Plc,SVT
Selfwealth Australia 200 Index,SW200
FTSE Shariah Emerging Index,SWALLE
FTSE Shariah China Index,SWCHN
Ishares III Plc,SWDA
FTSE Shariah Developed Europe Index,SWDEURS
FTSE Shariah Developed Asia Pacific,SWDPAC
FTSE Shariah Developed Asia Pacific Ex J,SWDPACXJ
FTSE Shariah Developed Ex US Index,SWDXUS
ETFS Commodity Securities Limited,SWEA
Starwood European Real E,SWEF
Shearwater Group Plc,SWG
Lyxor Index Fund,SWIH
Lyxor Index Fund,SWIM
FTSE Shariah India Index,SWIND
Swallowfield Plc,SWL
FTSE Shariah All-World Index,SWORLDS
FTSE Shariah Asia Pacific Ex Japan Index,SWPACXJA
FTSE Shariah Asia-Pacific,SWPXJAN
FTSE Shariah USA Index,SWUSA
Source Markets Public Li,SX5S
SSGA SPDR ETFS Europe II,SXLB
SSGA SPDR ETFS Europe II,SXLE
SSGA SPDR ETFS Europe II,SXLF
SSGA SPDR ETFS Europe II,SXLI
SSGA SPDR ETFS Europe II,SXLK
SSGA SPDR ETFS Europe II,SXLP
SSGA SPDR ETFS Europe II,SXLU
SSGA SPDR ETFS Europe II,SXLV
SSGA SPDR ETFS Europe II,SXLY
Spectris Plc,SXS
Sirius Minerals Plc,SXX
Symphony Environmental Technologies Plc,SYM
Syncona Limited,SYNC
Synthomer Plc,SYNT
ETFS Foreign Exchange Li,SYP3
Sysgroup Plc,SYS
System1 Group Plc,SYS1
Sga Societe Generale Acc,SZ51
Suez Cement Company S.A.,SZCD
ETFS Commodity Securities Limited,SZIC
United Kingdom,T19
FTSE Techmark Focus,T1X
United Kingdom,T20
United Kingdom,T22
United Kingdom,T23
United Kingdom,T24
United Kingdom,T24I
United Kingdom,T25
United Kingdom,T27
United Kingdom,T29
United Kingdom,T2HI
United Kingdom,T30I
United Kingdom,T32
United Kingdom,T39
United Kingdom,T40
United Kingdom,T42
United Kingdom,T42A
United Kingdom,T44
United Kingdom,T45
United Kingdom,T46
United Kingdom,T47
United Kingdom,T49
United Kingdom,T4Q
United Kingdom,T52
United Kingdom,T62
United Kingdom,T68
Talktalk Telecom Group Plc,TALK
Tatton Asset Management Plc,TAM
Tanfield Group Plc,TAN
Taptica International Ltd,TAP
Ishares IV Plc,TASE
Tasty Plc,TAST
FTSE Techmark Allshare,TASX
Tate & Lyle Plc,TATE
Tau Capital Plc,TAU
Tavistock Investments Pl,TAVI
Tax Systems Plc,TAX
Tbc Bank Group Plc,TBCG
Tiso Blackstar Group Se,TBGR
Terra Capital Plc,TCA
Tp Icap Plc,TCAP
Thomas Cook Group Plc,TCG
Telit Communications Plc,TCM
Tricorn Group Plc,TCN
Tcs Group Holding Plc,TCS
Telefonica Sa,TDE
Test Stocks,TE10
Test Stocks,TE18
Techfinancials Inc,TECH
Ted Baker Plc,TED
Telecom Egypt S.A.E.,TEEG
Telford Homes Plc,TEF
Ten Entertainment Group Plc,TEG
Tekcapital Plc,TEK
SSGA SPDR ETFS Europe II,TELE
Multi Units Luxembourg,TELG
Multi Units Luxembourg,TELW
Templeton Emerging Markets Investment TR,TEM
Ten Lifestyle Group Plc,TENG
Telecom Plus Plc,TEP
Tern Plc,TERN
Treatt Plc,TET
Tetragon Financial Group Limited,TFG
Twentyfour Income Fund L,TFIF
Thorpe [F.W.] Plc,TFW
United Kingdom,TG19
United Kingdom,TG21
United Kingdom,TG22
United Kingdom,TG44
United Kingdom,TG52
Thalassa Holdings Limited,THAL
FTSE Thailand Mid Small Cap Net Tax Inde,THAMCSCN
Thor Mining Plc,THR
Throgmorton Trust Plc,THRG
Target Healthcare REIT L,THRL
Thruvision Group Plc,THRU
Tharisa Plc,THS
Ishares II Plc,TI5G
Crimson Tide Plc,TIDE
Ti Fluid Systems Plc,TIFS
Troy Income & Growth Trust Plc,TIGT
Tiziana Life Sciences Pl,TILS
ETFS Commodity Securities Limited,TINM
